TIMESTAMP;LAI
20190315;0.53
20190316;0.53
20190317;0.53
20190318;0.54
20190319;0.54
20190320;0.54
20190321;0.55
20190322;0.56
20190323;0.57
20190324;0.57
20190325;0.58
20190326;0.59
20190327;0.6
20190328;0.61
20190329;0.62
20190330;0.64
20190331;0.65
20190401;0.66
20190402;0.68
20190403;0.7
20190404;0.72
20190405;0.74
20190406;0.76
20190407;0.78
20190408;0.8
20190409;0.82
20190410;0.85
20190411;0.87
20190412;0.9
20190413;0.92
20190414;0.95
20190415;0.97
20190416;0.99
20190417;1.02
20190418;1.04
20190419;1.06
20190420;1.09
20190421;1.11
20190422;1.14
20190423;1.16
20190424;1.19
20190425;1.22
20190426;1.25
20190427;1.28
20190428;1.32
20190429;1.36
20190430;1.4
20190501;1.44
20190502;1.49
20190503;1.54
20190504;1.6
20190505;1.66
20190506;1.73
20190507;1.8
20190508;1.87
20190509;1.96
20190510;2.04
20190511;2.13
20190512;2.21
20190513;2.29
20190514;2.37
20190515;2.45
20190516;2.52
20190517;2.59
20190518;2.66
20190519;2.72
20190520;2.77
20190521;2.82
20190522;2.87
20190523;2.9
20190524;2.93
20190525;2.96
20190526;2.97
20190527;2.98
20190528;2.98
20190529;2.97
20190530;2.95
20190531;2.93
20190601;2.91
20190602;2.88
20190603;2.86
20190604;2.83
20190605;2.8
20190606;2.77
20190607;2.75
20190608;2.72
20190609;2.7
20190610;2.67
20190611;2.65
20190612;2.63
20190613;2.61
20190614;2.6
20190615;2.59
20190616;2.59
20190617;2.59
20190618;2.6
20190619;2.61
20190620;2.62
20190621;2.64
20190622;2.66
20190623;2.67
20190624;2.7
20190625;2.71
20190626;2.73
20190627;2.75
20190628;2.77
20190629;2.78
20190630;2.79
20190701;2.81
20190702;2.82
20190703;2.83
20190704;2.84
20190705;2.85
20190706;2.85
20190707;2.85
20190708;2.85
20190709;2.85
20190710;2.84
20190711;2.83
20190712;2.82
20190713;2.81
20190714;2.8
20190715;2.78
20190716;2.76
20190717;2.74
20190718;2.72
20190719;2.69
20190720;2.66
20190721;2.63
20190722;2.6
20190723;2.56
20190724;2.53
20190725;2.5
20190726;2.46
20190727;2.43
20190728;2.41
20190729;2.38
20190730;2.36
20190731;2.34
20190801;2.33
20190802;2.31
20190803;2.3
20190804;2.29
20190805;2.29
20190806;2.28
20190807;2.28
20190808;2.29
20190809;2.29
20190810;2.29
20190811;2.29
20190812;2.28
20190813;2.28
20190814;2.27
20190815;2.26
20190816;2.25
20190817;2.23
20190818;2.21
20190819;2.19
20190820;2.16
20190821;2.13
20190822;2.09
20190823;2.05
20190824;2.01
20190825;1.96
20190826;1.91
20190827;1.86
20190828;1.81
20190829;1.75
20190830;1.7
20190831;1.65
20190901;1.6
20190902;1.55
20190903;1.5
20190904;1.45
20190905;1.4
20190906;1.37
20190907;1.34
20190908;1.31
20190909;1.28
20190910;1.26
20190911;1.25
20190912;1.24
20190913;1.23
20190914;1.23
20190915;1.24
20190916;1.24
20190917;1.26
20190918;1.27
20190919;1.28
20190920;1.29
20190921;1.3
20190922;1.31
20190923;1.32
20190924;1.34
20190925;1.34
20190926;1.35
20190927;1.35
20190928;1.35
20190929;1.34
20190930;1.33
20191001;1.32
20191002;1.3
20191003;1.28
20191004;1.26
20191005;1.23
20191006;1.21
20191007;1.18
20191008;1.15
20191009;1.12
20191010;1.09
20191011;1.06
20191012;1.04
20191013;1.01
20191014;0.98
20191015;0.96
20191016;0.93
20191017;0.91
20191018;0.89
20191019;0.87
20191020;0.85
20191021;0.83
20191022;0.82
20191023;0.8
20191024;0.79
20191025;0.77
20191026;0.76
20191027;0.74
20191028;0.73
20191029;0.72
20191030;0.71
20191031;0.69
20191101;0.69
20191102;0.68
20191103;0.66
20191104;0.66
20191105;0.65
20191106;0.64
20191107;0.63
20191108;0.63
20191109;0.62
20191110;0.61
20191111;0.6
20191112;0.6
20191113;0.59
20191114;0.58
20191115;0.58
20191116;0.57
20191117;0.57
20191118;0.56
20191119;0.56
20191120;0.56
20191121;0.55
20191122;0.55
20191123;0.55
20191124;0.55
20191125;0.55
20191126;0.55
20191127;0.55
20191128;0.55
20191129;0.56
20191130;0.57
20191201;0.57
20191202;0.58
20191203;0.59
20191204;0.59
20191205;0.6
20191206;0.61
20191207;0.62
20191208;0.63
20191209;0.64
20191210;0.65
20191211;0.66
20191212;0.67
20191213;0.68
20191214;0.68
20191215;0.69
20191216;0.7
20191217;0.71
20191218;0.71
20191219;0.72
20191220;0.73
20191221;0.73
20191222;0.73
20191223;0.73
20191224;0.74
20191225;0.74
20191226;0.75
20191227;0.75
20191228;0.76
20191229;0.76
20191230;0.76
20191231;0.77
20200101;0.77
20200102;0.78
20200103;0.78
20200104;0.79
20200105;0.8
20200106;0.8
20200107;0.81
20200108;0.82
20200109;0.83
20200110;0.83
20200111;0.84
20200112;0.84
20200113;0.85
20200114;0.85
20200115;0.86
20200116;0.86
20200117;0.86
20200118;0.87
20200119;0.86
20200120;0.86
20200121;0.86
20200122;0.86
20200123;0.86
20200124;0.86
20200125;0.85
20200126;0.85
20200127;0.84
20200128;0.83
20200129;0.81
20200130;0.8
20200131;0.79
20200201;0.77
20200202;0.75
20200203;0.73
20200204;0.71
20200205;0.7
20200206;0.68
20200207;0.66
20200208;0.65
20200209;0.63
20200210;0.62
20200211;0.6
20200212;0.59
20200213;0.57
20200214;0.56
20200215;0.55
20200216;0.54
20200217;0.53
20200218;0.52
20200219;0.52
20200220;0.52
20200221;0.52
20200222;0.51
20200223;0.51
20200224;0.52
20200225;0.52
20200226;0.52
20200227;0.52
20200228;0.53
20200229;0.53
20200301;0.53
20200302;0.53
20200303;0.54
20200304;0.55
20200305;0.56
20200306;0.57
20200307;0.58
20200308;0.59
20200309;0.6
20200310;0.61
20200311;0.62
20200312;0.63
20200313;0.64
20200314;0.65
20200315;0.66
20200316;0.67
20200317;0.68
20200318;0.68
20200319;0.69
20200320;0.69
20200321;0.69
20200322;0.7
20200323;0.7
20200324;0.7
20200325;0.7
20200326;0.7
20200327;0.7
20200328;0.7
20200329;0.7
20200330;0.71
20200331;0.71
20200401;0.71
