TIMESTAMP;ET;T_CEC;T_REA;T_FVS
20190702;4.9171367405624835;4.686023255393049;4.6832804391719876;-9999
20190703;4.53208786667582;4.310182245178988;4.303095043158954;3.9964371417970876
20190704;4.327631041465806;4.234229115109;4.228822559169989;-9999
20190705;4.754727025297097;4.6341536970505794;4.673134732156054;-9999
20190706;4.9649383667295535;4.818364988694273;4.794824570123654;-9999
20190707;4.95774011565487;4.669812743758256;4.657757649590772;4.7234911884611614
20190708;4.46330089954859;4.290672026250823;4.286731520202928;-9999
20190709;4.216046703687836;4.069561257374757;4.0697087596232935;-9999
20190710;4.157814387412657;4.0124181773296765;4.006975014219342;-9999
20190711;4.5223345255921705;4.265263930346206;4.266801091538782;-9999
20190712;4.599147163368787;4.432998904446518;4.421890173147082;3.4307404814904476
20190713;4.571869178030091;4.364094948419694;4.339209177024535;-9999
20190714;4.537461801052831;4.299747091464931;4.302700093748774;-9999
20190715;4.61139246109463;4.354487622231873;4.348036964954124;-9999
20190716;4.484423049555853;4.25822726295525;4.271627175546584;-9999
20190717;3.7643636551142734;3.6751535972065783;3.672445375540921;-9999
20190718;3.8892851341523564;3.7453439169969234;3.7405509063138274;-9999
20190719;3.470653042397577;3.335308043270317;3.3658175662888876;-9999
20190720;3.6562664045392235;3.5442609068875757;3.540292639626453;-9999
20190721;4.094457520456097;3.97814839629961;3.9723725984963116;-9999
20190722;4.248637565180927;3.9669124851559108;4.035866526642303;-9999
20190723;4.16766346211234;3.814741408873972;3.8083170865403986;-9999
20190724;4.71219376467928;4.613452001913705;4.6036147580454925;3.654677012895452
20190725;-9999;-9999;-9999;-9999
20190726;-9999;-9999;-9999;-9999
20190727;-9999;-9999;-9999;-9999
20190728;-9999;-9999;-9999;-9999
20190729;-9999;-9999;-9999;-9999
20190730;-9999;-9999;-9999;-9999
20190731;3.71975598849939;3.5637321230503702;3.5465193534696375;3.1441925010143104
20190801;4.0622127178382295;3.8984022258189115;3.888732690107036;-9999
20190802;3.752888935304853;3.65889222421442;3.6524412911178046;-9999
20190803;3.86461109604558;3.773640481747254;3.77269106189693;-9999
20190804;4.17197139773743;3.9575909784918895;3.953801908472874;3.0425966007254845
20190805;3.9088003465456764;3.76932271277264;3.7583044718941983;-9999
20190806;4.448065605818161;4.161080150111505;4.195693952179449;3.682236551144147
20190807;4.603394471355113;4.337865560229539;4.358707108598118;-9999
20190808;4.024840315274527;3.759538069879794;3.7527860212293387;-9999
20190809;3.8946694770068966;3.7721022345840716;3.7684668414635083;-9999
20190810;3.834314516921013;3.655922355904937;3.653657964744906;-9999
20190811;3.846918809812203;3.77287095283419;3.785040773905141;3.2522363869013047
20190812;4.152048015914766;4.092347337405679;4.085101844757955;3.3703490988691507
20190813;3.51161826154012;3.427461979137956;3.508896197029807;2.689989716551167
20190814;3.8084671728761634;3.610168187550218;3.606104751541286;2.927263070314474
20190815;3.8700087451535636;3.704293398861964;3.7067224495937374;3.0456896189769447
20190816;4.07294289089055;3.7068743967819526;3.7426819975182672;-9999
20190817;3.2821450114641237;3.038562640594109;3.009034725383205;-9999
20190818;2.259000891712183;2.1833498604280432;2.1918160101107564;-9999
20190819;2.86923325280268;2.761471554898565;2.767970487728604;-9999
20190820;3.4899312741870703;3.326189773869918;3.3297183178607863;-9999
20190821;3.685478407822;3.5931314555412976;3.5854836687031253;-9999
